id,url,name,width,height,source,deployment,campaign,latitude,longitude,depth,altitude,time,flagged,count,Evechinus,Centrostephanus,Heliocidaris,boxes
5348195,https://rls.tpac.org.au/pq/2002695/JBMP-S15_ATC5_2m160411BowenIsNW%20(16).JPG/,,0,0,RLS- Heliocidaris PPB,2002695_JBMP-S15_2011-04-16,RLS_Jervis Bay Marine Park_2011,-35.10964,150.76960355627241,5.2,,2011-04-16 00:00:15,False,3,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.5157593123209169, 0.32061068702290074, 0.045845272206303724, 0.09923664122137404, False, '10115805'), ('Centrostephanus rodgersii', 1.0, 0.3452722063037249, 0.5305343511450382, 0.057306590257879736, 0.04961832061068702, False, '10115806'), ('Centrostephanus rodgersii', 1.0, 0.45988538681948427, 0.1965648854961832, 0.054441260744985676, 0.07633587786259542, False, '10115807')]"
5333694,https://rls.tpac.org.au/pq/2001497/JBMPA16_KHVT3_4mBowenIsland270310%20(12).JPG/,,0,0,RLS- Heliocidaris PPB,2001497_JBMP-S16_2010-03-27,RLS_Jervis Bay Marine Park_2010,-35.119707500000004,150.76,3.4,,2010-03-27 00:00:12,False,1,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.8080229226361032, 0.6946564885496184, 0.39255014326647564, 0.7251908396946565, False, '10115635')]"
5333716,https://rls.tpac.org.au/pq/2001498/JBMPA16_DJA6m270310BowenislandSW%20(14).JPG/,,0,0,RLS- Heliocidaris PPB,2001498_JBMP-S16_2010-03-27,RLS_Jervis Bay Marine Park_2010,-35.119685,150.76,6.0,,2010-03-27 00:00:13,False,4,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.18575063613231552, 0.7576335877862596, 0.07633587786259542, 0.07251908396946564, False, '10115673'), ('Centrostephanus rodgersii', 1.0, 0.6743002544529262, 0.7938931297709924, 0.21374045801526717, 0.24045801526717558, False, '10115672'), ('Centrostephanus rodgersii', 1.0, 0.13231552162849872, 0.07442748091603053, 0.2748091603053435, 0.23282442748091603, False, '10115671'), ('Centrostephanus rodgersii', 1.0, 0.40458015267175573, 0.01717557251908397, 0.15776081424936386, 0.07251908396946564, False, '10115670')]"
5341810,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(13).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.7897075,152.11,4.5,,2008-07-13 00:00:12,False,7,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.8868194842406877, 0.8396946564885496, 0.2148997134670487, 0.15267175572519084, False, '10115738'), ('Centrostephanus rodgersii', 1.0, 0.8495702005730659, 0.49236641221374045, 0.16045845272206305, 0.11068702290076336, False, '10115736'), ('Centrostephanus rodgersii', 1.0, 0.9914040114613181, 0.3969465648854962, 0.06017191977077364, 0.05343511450381679, False, '10115737'), ('Centrostephanus rodgersii', 1.0, 0.02005730659025788, 0.916030534351145, 0.07449856733524356, 0.14885496183206107, False, '10115734'), ('Centrostephanus rodgersii', 1.0, 0.5501432664756447, 0.6431297709923665, 0.1518624641833811, 0.11450381679389313, False, '10115735'), ('Centrostephanus rodgersii', 1.0, 0.18624641833810887, 0.30725190839694655, 0.12320916905444126, 0.25190839694656486, False, '10115733'), ('Centrostephanus rodgersii', 1.0, 0.9484240687679083, 0.9389312977099237, 0.10601719197707736, 0.1183206106870229, False, '10115739')]"
5341820,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(23).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.7894825,152.11,4.5,,2008-07-13 00:00:22,False,3,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.16332378223495703, 0.38740458015267176, 0.28939828080229224, 0.3320610687022901, False, '10115759'), ('Centrostephanus rodgersii', 1.0, 0.7063037249283668, 0.5438931297709924, 0.10315186246418338, 0.11068702290076336, False, '10115760'), ('Centrostephanus rodgersii', 1.0, 0.498567335243553, 0.9389312977099237, 0.09169054441260745, 0.16030534351145037, False, '10115761')]"
5348162,https://rls.tpac.org.au/pq/2002694/JBMP-S15WCB5_1mBowenIsNW160411%20(3).JPG/,,0,0,RLS- Heliocidaris PPB,2002694_JBMP-S15_2011-04-16,RLS_Jervis Bay Marine Park_2011,-35.1100225,150.77005286466175,5.1,,2011-04-16 00:00:02,False,1,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.17621776504297995, 0.6603053435114504, 0.10028653295128939, 0.08778625954198473, False, '10115765')]"
5348170,https://rls.tpac.org.au/pq/2002694/JBMP-S15WCB5_1mBowenIsNW160411%20(11).JPG/,,0,0,RLS- Heliocidaris PPB,2002694_JBMP-S15_2011-04-16,RLS_Jervis Bay Marine Park_2011,-35.1102025,150.7702643379777,5.1,,2011-04-16 00:00:10,False,4,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.3424068767908309, 0.12786259541984732, 0.10028653295128939, 0.2595419847328244, False, '10115776'), ('Centrostephanus rodgersii', 1.0, 0.6045845272206304, 0.8377862595419847, 0.16905444126074498, 0.25190839694656486, False, '10115773'), ('Centrostephanus rodgersii', 1.0, 0.40974212034383956, 0.5629770992366412, 0.15759312320916904, 0.15267175572519084, False, '10115775'), ('Centrostephanus rodgersii', 1.0, 0.1819484240687679, 0.5992366412213741, 0.2808022922636103, 0.32061068702290074, False, '10115774')]"
5333699,https://rls.tpac.org.au/pq/2001497/JBMPA16_KHVT3_4mBowenIsland270310%20(17).JPG/,,0,0,RLS- Heliocidaris PPB,2001497_JBMP-S16_2010-03-27,RLS_Jervis Bay Marine Park_2010,-35.119595000000004,150.76,3.4,,2010-03-27 00:00:17,False,2,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.7938931297709924, 0.8225190839694656, 0.33587786259541985, 0.1450381679389313, False, '10115640'), ('Centrostephanus rodgersii', 1.0, 0.07888040712468193, 0.8492366412213741, 0.26463104325699743, 0.12213740458015267, False, '10115641')]"
5333704,https://rls.tpac.org.au/pq/2001498/JBMPA16_DJA6m270310BowenislandSW%20(2).JPG/,,0,0,RLS- Heliocidaris PPB,2001498_JBMP-S16_2010-03-27,RLS_Jervis Bay Marine Park_2010,-35.119955,150.76,6.0,,2010-03-27 00:00:01,False,2,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.03307888040712468, 0.4770992366412214, 0.10687022900763359, 0.17557251908396945, False, '10115648'), ('Centrostephanus rodgersii', 1.0, 0.8422391857506362, 0.5801526717557252, 0.2900763358778626, 0.22519083969465647, False, '10115647')]"
5333706,https://rls.tpac.org.au/pq/2001498/JBMPA16_DJA6m270310BowenislandSW%20(4).JPG/,,0,0,RLS- Heliocidaris PPB,2001498_JBMP-S16_2010-03-27,RLS_Jervis Bay Marine Park_2010,-35.11991,150.76,6.0,,2010-03-27 00:00:03,False,3,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.2900763358778626, 0.3988549618320611, 0.24427480916030533, 0.13740458015267176, False, '10115650'), ('Centrostephanus rodgersii', 1.0, 0.1450381679389313, 0.05725190839694656, 0.10178117048346055, 0.0648854961832061, False, '10115651'), ('Centrostephanus rodgersii', 1.0, 0.04834605597964377, 0.05534351145038168, 0.09669211195928754, 0.04198473282442748, False, '10115652')]"
5333712,https://rls.tpac.org.au/pq/2001498/JBMPA16_DJA6m270310BowenislandSW%20(10).JPG/,,0,0,RLS- Heliocidaris PPB,2001498_JBMP-S16_2010-03-27,RLS_Jervis Bay Marine Park_2010,-35.119775,150.76,6.0,,2010-03-27 00:00:09,False,1,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.05597964376590331, 0.4255725190839695, 0.22391857506361323, 0.31297709923664124, False, '10115659')]"
5333713,https://rls.tpac.org.au/pq/2001498/JBMPA16_DJA6m270310BowenislandSW%20(11).JPG/,,0,0,RLS- Heliocidaris PPB,2001498_JBMP-S16_2010-03-27,RLS_Jervis Bay Marine Park_2010,-35.119752500000004,150.76,6.0,,2010-03-27 00:00:10,False,7,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.4580152671755725, 0.549618320610687, 0.1984732824427481, 0.1946564885496183, False, '10115660'), ('Centrostephanus rodgersii', 1.0, 0.6997455470737913, 0.19274809160305342, 0.24936386768447838, 0.2824427480916031, False, '10115662'), ('Centrostephanus rodgersii', 1.0, 0.02544529262086514, 0.6946564885496184, 0.07633587786259542, 0.061068702290076333, False, '10115663'), ('Centrostephanus rodgersii', 0.5, 0.03307888040712468, 0.4122137404580153, 0.08651399491094147, 0.08396946564885496, False, '10115664'), ('Centrostephanus rodgersii', 1.0, 0.05343511450381679, 0.898854961832061, 0.14249363867684478, 0.16793893129770993, False, '10115661'), ('Centrostephanus rodgersii', 1.0, 0.8600508905852418, 0.03816793893129771, 0.09669211195928754, 0.07251908396946564, False, '10115666'), ('Centrostephanus rodgersii', 1.0, 0.1946257199527206, 0.25755395683453236, 0.09213051823416507, 0.10071942446043165, False, '10131033')]"
5333858,https://rls.tpac.org.au/pq/2001505/JBMPA18_KHVT4_3mBristolPoint270310%20(6).JPG/,,0,0,RLS- Heliocidaris PPB,2001505_JBMP-S18_2010-03-27,RLS_Jervis Bay Marine Park_2010,-35.1298425,150.73,4.3,,2010-03-27 00:00:06,False,1,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.8739255014326648, 0.4351145038167939, 0.27507163323782235, 0.5305343511450382, False, '10115693')]"
5341800,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(3).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.7899325,152.11,4.5,,2008-07-13 00:00:02,False,5,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.7220630372492837, 0.3893129770992366, 0.3123209169054441, 0.35877862595419846, False, '10115710'), ('Centrostephanus rodgersii', 1.0, 0.8008595988538681, 0.8625954198473282, 0.19484240687679083, 0.25572519083969464, False, '10115712'), ('Centrostephanus rodgersii', 1.0, 0.9054441260744985, 0.07061068702290077, 0.12893982808022922, 0.13740458015267176, False, '10115711'), ('Centrostephanus rodgersii', 1.0, 0.1017191977077364, 0.6106870229007634, 0.21203438395415472, 0.1450381679389313, False, '10115713'), ('Centrostephanus rodgersii', 1.0, 0.017191977077363897, 0.35877862595419846, 0.07449856733524356, 0.13358778625954199, False, '10115714')]"
5341812,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(15).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.7896625,152.11,4.5,,2008-07-13 00:00:14,False,1,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.9097421203438395, 0.32633587786259544, 0.24355300859598855, 0.37404580152671757, False, '10115741')]"
5341813,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(16).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.789640000000006,152.11,4.5,,2008-07-13 00:00:15,False,2,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.38968481375358166, 0.7137404580152672, 0.12893982808022922, 0.16030534351145037, False, '10115743'), ('Centrostephanus rodgersii', 1.0, 0.9727793696275072, 0.7977099236641222, 0.06876790830945559, 0.061068702290076333, False, '10115742')]"
5341818,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(21).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.789527500000005,152.11,4.5,,2008-07-13 00:00:20,False,2,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.4369627507163324, 0.3473282442748092, 0.2922636103151863, 0.2099236641221374, False, '10115754'), ('Centrostephanus rodgersii', 1.0, 0.8137535816618912, 0.12404580152671756, 0.07736389684813753, 0.07251908396946564, False, '10115755')]"
5341807,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(10).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.789775,152.11,4.5,,2008-07-13 00:00:09,False,2,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.05300859598853868, 0.04007633587786259, 0.18624641833810887, 0.12595419847328243, False, '10115728'), ('Centrostephanus rodgersii', 1.0, 0.9441260744985673, 0.44083969465648853, 0.11174785100286533, 0.17557251908396945, False, '10115729')]"
5341802,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(5).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.7898875,152.11,4.5,,2008-07-13 00:00:04,False,2,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.034383954154727794, 0.11450381679389313, 0.09455587392550144, 0.22900763358778625, False, '10115719'), ('Centrostephanus rodgersii', 1.0, 0.9126074498567335, 0.4312977099236641, 0.22636103151862463, 0.4083969465648855, False, '10115718')]"
5341804,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(7).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.7898425,152.11,4.5,,2008-07-13 00:00:06,False,3,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.1991404011461318, 0.32061068702290074, 0.4154727793696275, 0.33969465648854963, False, '10115723'), ('Centrostephanus rodgersii', 1.0, 0.9555873925501432, 0.3931297709923664, 0.24068767908309455, 0.366412213740458, False, '10115722'), ('Centrostephanus rodgersii', 1.0, 0.7808022922636103, 0.5973282442748091, 0.34097421203438394, 0.5038167938931297, False, '10115721')]"
5341811,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(14).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.789685,152.11,4.5,,2008-07-13 00:00:13,False,1,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.8567335243553008, 0.40458015267175573, 0.3753581661891118, 0.46564885496183206, False, '10115740')]"
5341815,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(18).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.789595,152.11,4.5,,2008-07-13 00:00:17,False,1,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.8065902578796562, 0.48091603053435117, 0.3753581661891118, 0.40458015267175573, False, '10115749')]"
5348173,https://rls.tpac.org.au/pq/2002694/JBMP-S15WCB5_1mBowenIsNW160411%20(14).JPG/,,0,0,RLS- Heliocidaris PPB,2002694_JBMP-S15_2011-04-16,RLS_Jervis Bay Marine Park_2011,-35.11027,150.77034364652383,5.1,,2011-04-16 00:00:13,False,1,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.671919770773639, 0.933206106870229, 0.22922636103151864, 0.17938931297709923, False, '10115779')]"
5348174,https://rls.tpac.org.au/pq/2002694/JBMP-S15WCB5_1mBowenIsNW160411%20(15).JPG/,,0,0,RLS- Heliocidaris PPB,2002694_JBMP-S15_2011-04-16,RLS_Jervis Bay Marine Park_2011,-35.1102925,150.7703700834397,5.1,,2011-04-16 00:00:14,False,1,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.9183381088825215, 0.12404580152671756, 0.07736389684813753, 0.17938931297709923, False, '10115781')]"
5333705,https://rls.tpac.org.au/pq/2001498/JBMPA16_DJA6m270310BowenislandSW%20(3).JPG/,,0,0,RLS- Heliocidaris PPB,2001498_JBMP-S16_2010-03-27,RLS_Jervis Bay Marine Park_2010,-35.119932500000004,150.76,6.0,,2010-03-27 00:00:02,False,1,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.3231552162849873, 0.9713740458015268, 0.1984732824427481, 0.0648854961832061, False, '10115649')]"
5406206,https://rls.tpac.org.au/pq/912343477/JBMP-S15GER080413_5.2mBowensIslandNW%20(3).JPG/,,0,0,RLS- Heliocidaris PPB,912343477_JBMP-S15_2013-04-08,RLS_Jervis Bay Marine Park_2013,-35.1100225,150.77,5.2,,2013-04-08 00:00:02,False,10,False,True,False,"[('Centrostephanus rodgersii', 0.49, 0.5215736040609137, 0.2633587786259542, 0.04568527918781726, 0.06870229007633588, False, '10116922'), ('Centrostephanus rodgersii', 1.0, 0.7969543147208121, 0.6545801526717557, 0.06345177664974619, 0.08015267175572519, False, '10116915'), ('Centrostephanus rodgersii', 1.0, 0.3362944162436548, 0.8664122137404581, 0.04568527918781726, 0.05343511450381658, False, '10116913'), ('Centrostephanus rodgersii', 1.0, 0.6751269035532995, 0.7480916030534351, 0.03807106598984772, 0.0648854961832061, False, '10116917'), ('Centrostephanus rodgersii', 1.0, 0.31725888324873097, 0.5095419847328244, 0.06091370558375642, 0.09923664122137404, False, '10116914'), ('Centrostephanus rodgersii', 1.0, 0.13451776649746192, 0.22328244274809161, 0.06852791878172593, 0.08778625954198473, False, '10116920'), ('Centrostephanus rodgersii', 1.0, 0.8730964467005076, 0.683206106870229, 0.13705583756345177, 0.11450381679389313, False, '10116916'), ('Centrostephanus rodgersii', 1.0, 0.17639593908629442, 0.6755725190839694, 0.10913705583756345, 0.14122137404580154, False, '10116912'), ('Centrostephanus rodgersii', 0.48, 0.6751269035532995, 0.4599236641221374, 0.03553299492385787, 0.05343511450381679, False, '10116918'), ('Centrostephanus rodgersii', 1.0, 0.23223350253807107, 0.23282442748091603, 0.08121827411167512, 0.08778625954198473, False, '10116919')]"
5333859,https://rls.tpac.org.au/pq/2001505/JBMPA18_KHVT4_3mBristolPoint270310%20(7).JPG/,,0,0,RLS- Heliocidaris PPB,2001505_JBMP-S18_2010-03-27,RLS_Jervis Bay Marine Park_2010,-35.12982,150.73,4.3,,2010-03-27 00:00:07,False,1,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.4512893982808023, 0.6889312977099237, 0.3638968481375358, 0.29389312977099236, False, '10115694')]"
5341801,https://rls.tpac.org.au/pq/2001377/PS29_AS_4_5m130708BoatharbourNth%20(4).JPG/,,0,0,RLS- Heliocidaris PPB,2001377_PS29_2008-07-13,RLS_Port Stephens_2008,-32.78991,152.11,4.5,,2008-07-13 00:00:03,False,3,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.9068767908309455, 0.4351145038167939, 0.2034383954154728, 0.15267175572519073, False, '10115715'), ('Centrostephanus rodgersii', 1.0, 0.330945558739255, 0.40458015267175573, 0.2521489971346705, 0.2633587786259542, False, '10115717'), ('Centrostephanus rodgersii', 1.0, 0.9512893982808023, 0.8187022900763359, 0.20916905444126074, 0.366412213740458, False, '10115716')]"
5406158,https://rls.tpac.org.au/pq/912343474/JBMP-S16GER080413_5.2mBowensIslandSW%20(22).JPG/,,0,0,RLS- Heliocidaris PPB,912343474_JBMP-S16_2013-04-08,RLS_Jervis Bay Marine Park_2013,-35.12045,150.75944137437799,5.2,,2013-04-08 00:00:21,False,3,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.5063451776649747, 0.9007633587786259, 0.24365482233502522, 0.3549618320610687, False, '10116872'), ('Centrostephanus rodgersii', 1.0, 0.6903553299492385, 0.767175572519084, 0.2131979695431472, 0.33969465648854963, False, '10116873'), ('Centrostephanus rodgersii', 1.0, 0.883248730964467, 0.6908396946564885, 0.2233502538071066, 0.2900763358778626, False, '10116871')]"
5406186,https://rls.tpac.org.au/pq/912343476/JBMP-S15GER080413_5.3mBowensIslandNW%20(5).JPG/,,0,0,RLS- Heliocidaris PPB,912343476_JBMP-S15_2013-04-08,RLS_Jervis Bay Marine Park_2013,-35.1100675,150.77,5.3,,2013-04-08 00:00:04,False,2,False,True,False,"[('Centrostephanus rodgersii', 1.0, 0.4482758620689655, 0.02480916030534351, 0.21839080459770116, 0.04580152671755725, False, '10116879'), ('Centrostephanus rodgersii', 1.0, 0.7586206896551724, 0.015267175572519083, 0.26436781609195403, 0.05725190839694656, False, '10116880')]"
